"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"260","13030","Hidalgo","Ixmiquilpan","estancias",0,1143,100,11,"13"
"261","21153","Puebla","Tecali de Herrera","estancias",0,0,100,0,"21"
"262","28007","Tamaulipas","Camargo","estancias",0,204,100,2,"28"
"263","16065","Michoacán","Paracho","estancias",1,369,100,3,"16"
"264","30200","Veracruz","Zentla","estancias",0,0,100,0,"30"
"265","14054","Jalisco","El Limón","estancias",0,0,100,0,"14"
"266","07039","Chiapas","Huitiupán","estancias",0,0,100,0,"07"
"267","30023","Veracruz","Atzalan","estancias",0,610,100,6,"30"
"268","30199","Veracruz","Zaragoza","estancias",0,0,100,0,"30"
"269","25005","Sinaloa","Cosalá","estancias",0,191,100,2,"25"
"270","19048","Nuevo León","Santa Catarina","estancias",0,3588,100,36,"19"
"271","21047","Puebla","Chiautla","estancias",0,0,100,0,"21"
"272","16099","Michoacán","Tuzantla","estancias",0,178,100,2,"16"
"273","08037","Chihuahua","Juárez","estancias",7,19448,100,187,"08"
"274","26021","Sonora","La Colorada","estancias",0,0,100,0,"26"
"275","21148","Puebla","Santa Isabel Cholula","estancias",0,0,100,0,"21"
"276","12050","Guerrero","Pungarabato","estancias",1,507,100,4,"12"
"277","20323","Oaxaca","San Pedro Ocotepec","estancias",0,0,100,0,"20"
"278","07096","Chiapas","Tila","estancias",0,758,100,8,"07"
"279","30159","Veracruz","Tehuipango","estancias",0,0,100,0,"30"
"280","21209","Puebla","Zapotitlán","estancias",0,119,100,1,"21"
"281","14086","Jalisco","Tapalpa","estancias",0,195,100,2,"14"
"282","30187","Veracruz","Tonayán","estancias",0,0,100,0,"30"
"283","29054","Tlaxcala","San Lorenzo Axocomanitla","estancias",0,51,100,1,"29"
"284","30066","Veracruz","Espinal","estancias",0,0,100,0,"30"
"285","30013","Veracruz","Naranjos Amatlán","estancias",0,484,100,5,"30"
"286","30120","Veracruz","Oteapan","estancias",0,151,100,2,"30"
"287","14045","Jalisco","Ixtlahuacán del Río","estancias",0,303,100,3,"14"
"288","14012","Jalisco","Atenguillo","estancias",0,0,100,0,"14"
"289","21128","Puebla","San José Chiapa","estancias",0,0,100,0,"21"
"290","08007","Chihuahua","Balleza","estancias",0,0,100,0,"08"
"291","20145","Oaxaca","San Francisco Lachigoló","estancias",0,0,100,0,"20"
"292","20162","Oaxaca","San Jerónimo Taviche","estancias",0,0,100,0,"20"
"293","31038","Yucatán","Hunucmá","estancias",0,507,100,5,"31"
"294","14096","Jalisco","Tizapán el Alto","estancias",0,292,100,3,"14"
"295","28005","Tamaulipas","Burgos","estancias",0,0,100,0,"28"
"296","15106","Estado de México","Toluca","estancias",2,10061,100,99,"15"
"297","30002","Veracruz","Acatlán","estancias",0,41,100,0,"30"
"298","20532","Oaxaca","Santo Tomás Ocotepec","estancias",0,0,100,0,"20"
"299","30116","Veracruz","Oluta","estancias",0,200,100,2,"30"
"300","26045","Sonora","Opodepe","estancias",0,0,100,0,"26"
"301","20377","Oaxaca","Santa Cruz Itundujia","estancias",0,0,100,0,"20"
"302","07094","Chiapas","Teopisca","estancias",0,0,100,0,"07"
"303","15006","Estado de México","Almoloya del Río","estancias",0,148,100,1,"15"
"304","30024","Veracruz","Tlaltetela","estancias",0,0,100,0,"30"
"305","26053","Sonora","San Felipe de Jesús","estancias",0,7,100,0,"26"
"306","14114","Jalisco","Villa Corona","estancias",0,190,100,2,"14"
"307","02001","Baja California","Ensenada","estancias",14,6573,100,52,"02"
"308","21215","Puebla","Zongozotla","estancias",0,0,100,0,"21"
"309","31018","Yucatán","Chapab","estancias",0,0,100,0,"31"
"310","30012","Veracruz","Amatitlán","estancias",0,0,100,0,"30"
"311","15023","Estado de México","Coyotepec","estancias",0,309,100,3,"15"
"312","20161","Oaxaca","San Jerónimo Sosola","estancias",0,0,100,0,"20"
"313","29045","Tlaxcala","Benito Juárez","estancias",0,0,100,0,"29"
"314","32036","Zacatecas","Ojocaliente","estancias",0,577,100,6,"32"
"315","14059","Jalisco","Mazamitla","estancias",0,0,100,0,"14"
"316","21136","Puebla","San Miguel Xoxtla","estancias",0,87,100,1,"21"
"317","05017","Coahuila","Matamoros","estancias",2,1520,100,13,"05"
"318","15068","Estado de México","Ozumba","estancias",0,326,100,3,"15"
"319","28002","Tamaulipas","Aldama","estancias",0,340,100,3,"28"
"320","07001","Chiapas","Acacoyagua","estancias",0,303,100,3,"07"
"321","30165","Veracruz","Tepatlaxco","estancias",0,0,100,0,"30"
"322","20402","Oaxaca","Santa María Cortijo","estancias",0,0,100,0,"20"
"323","20023","Oaxaca","Cuilápam de Guerrero","estancias",0,225,100,2,"20"
"324","15059","Estado de México","Nextlalpan","estancias",0,418,100,4,"15"
"325","31039","Yucatán","Ixil","estancias",0,53,100,1,"31"
"326","24042","San Luis Potosí","Tanquián de Escobedo","estancias",0,0,100,0,"24"
"327","12051","Guerrero","Quechultenango","estancias",0,403,100,4,"12"
"328","19032","Nuevo León","Lampazos de Naranjo","estancias",0,0,100,0,"19"
"329","16104","Michoacán","Villamar","estancias",0,0,100,0,"16"
"330","16015","Michoacán","Coalcomán de Vázquez Pallares","estancias",0,232,100,2,"16"
"331","07114","Chiapas","Benemérito de las Américas","estancias",0,0,100,0,"07"
"332","18002","Nayarit","Ahuacatlán","estancias",0,300,100,3,"18"
"333","30150","Veracruz","Tamalín","estancias",0,0,100,0,"30"
"334","15072","Estado de México","Rayón","estancias",0,153,100,2,"15"
"335","20190","Oaxaca","San Juan Cotzocón","estancias",0,222,100,2,"20"
"336","20050","Oaxaca","Magdalena Peñasco","estancias",0,0,100,0,"20"
"337","08053","Chihuahua","Praxedis G. Guerrero","estancias",1,51,100,0,"08"
"338","07066","Chiapas","Pantelhó","estancias",0,0,100,0,"07"
"339","13009","Hidalgo","El Arenal","estancias",0,0,100,0,"13"
"340","21129","Puebla","San José Miahuatlán","estancias",0,115,100,1,"21"
"341","14085","Jalisco","Tamazula de Gordiano","estancias",1,480,100,4,"14"
"342","20259","Oaxaca","San Miguel Ahuehuetitlán","estancias",0,0,100,0,"20"
"343","07046","Chiapas","Jiquipilas","estancias",0,484,100,5,"07"
"344","20528","Oaxaca","Santos Reyes Tepejillo","estancias",0,0,100,0,"20"
"345","24056","San Luis Potosí","Villa de Arista","estancias",0,0,100,0,"24"
"346","20264","Oaxaca","San Miguel Chicahua","estancias",0,0,100,0,"20"
"347","05018","Coahuila","Monclova","estancias",2,3394,100,32,"05"
"348","20495","Oaxaca","Santiago Xanica","estancias",0,0,100,0,"20"
"349","29059","Tlaxcala","Santa Cruz Quilehtla","estancias",0,63,100,1,"29"
"350","05037","Coahuila","Villa Unión","estancias",0,0,100,0,"05"
"351","20033","Oaxaca","Guadalupe Etla","estancias",0,35,100,0,"20"
"352","21015","Puebla","Amozoc","estancias",0,1165,100,12,"21"
"353","06007","Colima","Manzanillo","estancias",4,2366,100,20,"06"
"354","20270","Oaxaca","San Miguel Huautla","estancias",0,0,100,0,"20"
"355","21149","Puebla","Santiago Miahuatlán","estancias",0,216,100,2,"21"
"356","22009","Querétaro","Jalpan de Serra","estancias",0,311,100,3,"22"
"357","14028","Jalisco","Cuautla","estancias",0,0,100,0,"14"
"358","16107","Michoacán","Zacapu","estancias",0,959,100,10,"16"
"359","21114","Puebla","Puebla","estancias",3,17963,100,177,"21"
"360","15030","Estado de México","Chiconcuac","estancias",0,0,100,0,"15"
"361","16063","Michoacán","Panindícuaro","estancias",0,136,100,1,"16"
"362","21090","Puebla","Juan C. Bonilla","estancias",0,242,100,2,"21"
"363","30105","Veracruz","Medellín de Bravo","estancias",0,1047,100,10,"30"
"364","20063","Oaxaca","Nazareno Etla","estancias",0,0,100,0,"20"
"365","07005","Chiapas","Amatán","estancias",0,291,100,3,"07"
"366","20112","Oaxaca","San Baltazar Chichicápam","estancias",0,0,100,0,"20"
"367","20457","Oaxaca","Santiago Camotlán","estancias",0,0,100,0,"20"
"368","28009","Tamaulipas","Ciudad Madero","estancias",2,2953,100,28,"28"
"369","05013","Coahuila","Hidalgo","estancias",0,0,100,0,"05"
"370","20029","Oaxaca","Eloxochitlán de Flores Magón","estancias",0,0,100,0,"20"
"371","20222","Oaxaca","San Juan Yaeé","estancias",0,0,100,0,"20"
"372","31076","Yucatán","Tecoh","estancias",0,288,100,3,"31"
"373","30030","Veracruz","Camerino Z. Mendoza","estancias",1,500,100,4,"30"
"374","20511","Oaxaca","Santo Domingo Nuxaá","estancias",0,0,100,0,"20"
"375","04006","Campeche","Hopelchén","estancias",0,344,100,3,"04"
"376","21124","Puebla","San Gabriel Chilac","estancias",0,0,100,0,"21"
"377","20172","Oaxaca","San Juan Achiutla","estancias",0,0,100,0,"20"
