"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"312","20140","Oaxaca","San Francisco Chindúa","guarderias",0,0,130,0,"20"
"313","08053","Chihuahua","Praxedis G. Guerrero","guarderias",0,488,130,4,"08"
"314","20304","Oaxaca","San Pedro Coxcaltepec Cántaros","guarderias",0,0,130,0,"20"
"315","12069","Guerrero","Xalpatláhuac","guarderias",1,1866,130,13,"12"
"316","19042","Nuevo León","Los Ramones","guarderias",0,0,130,0,"19"
"317","20240","Oaxaca","San Martín Itunyoso","guarderias",0,0,130,0,"20"
"318","20272","Oaxaca","San Miguel Panixtlahuaca","guarderias",0,0,130,0,"20"
"319","20401","Oaxaca","Santa María Colotepec","guarderias",0,0,130,0,"20"
"320","13002","Hidalgo","Acaxochitlán","guarderias",0,6262,130,48,"13"
"321","10029","Durango","San Luis del Cordero","guarderias",0,0,130,0,"10"
"322","31002","Yucatán","Acanceh","guarderias",0,0,130,0,"31"
"323","07069","Chiapas","Pijijiapan","guarderias",2,5254,130,38,"07"
"324","30042","Veracruz","Colipa","guarderias",0,0,130,0,"30"
"325","31049","Yucatán","Mayapán","guarderias",0,0,130,0,"31"
"326","20294","Oaxaca","San Pablo Huitzo","guarderias",1,606,130,4,"20"
"327","15051","Estado de México","Lerma","guarderias",12,16352,130,114,"15"
"328","15115","Estado de México","Xonacatlán","guarderias",4,5688,130,40,"15"
"329","17031","Morelos","Zacatepec","guarderias",4,3103,130,20,"17"
"330","21062","Puebla","Epatlán","guarderias",0,0,130,0,"21"
"331","21041","Puebla","Cuautlancingo","guarderias",12,13160,130,89,"21"
"332","20264","Oaxaca","San Miguel Chicahua","guarderias",0,0,130,0,"20"
"333","20479","Oaxaca","Santiago Nejapilla","guarderias",0,0,130,0,"20"
"334","28019","Tamaulipas","Llera","guarderias",1,1236,130,9,"28"
"335","30096","Veracruz","Landero y Coss","guarderias",0,0,130,0,"30"
"336","08022","Chihuahua","Dr. Belisario Domínguez","guarderias",0,0,130,0,"08"
"337","20279","Oaxaca","San Miguel Suchixtepec","guarderias",0,0,130,0,"20"
"338","16049","Michoacán","Madero","guarderias",0,0,130,0,"16"
"339","14114","Jalisco","Villa Corona","guarderias",2,1799,130,12,"14"
"340","30159","Veracruz","Tehuipango","guarderias",0,0,130,0,"30"
"341","11006","Guanajuato","Atarjea","guarderias",0,0,130,0,"11"
"342","21121","Puebla","San Diego la Mesa Tochimiltzingo","guarderias",0,0,130,0,"21"
